2020/02/26 14:07:26 Files already downloaded and verified
2020/02/26 14:07:27 => created new encoder model...
2020/02/27 12:00:52 step 7019: train=0.015509 test=0.017409 entropy=4.136432 used=64
2020/02/27 12:01:02 step 7020: train=0.014350 test=0.014075 entropy=4.135990 used=64
2020/02/27 12:01:16 step 7021: train=0.017547 test=0.018196 entropy=4.135347 used=64
2020/02/27 12:01:26 step 7022: train=0.017210 test=0.018970 entropy=4.132825 used=64
2020/02/27 12:01:37 step 7023: train=0.017096 test=0.017049 entropy=4.134678 used=64
2020/02/27 12:01:47 step 7024: train=0.016359 test=0.017610 entropy=4.138793 used=64
2020/02/27 12:01:57 step 7025: train=0.019933 test=0.016142 entropy=4.134707 used=64
2020/02/27 12:02:07 step 7026: train=0.015622 test=0.016972 entropy=4.133455 used=64
2020/02/27 12:02:17 step 7027: train=0.013146 test=0.015823 entropy=4.140886 used=64
2020/02/27 12:02:27 step 7028: train=0.016642 test=0.016310 entropy=4.138384 used=64
2020/02/27 12:02:37 step 7029: train=0.016192 test=0.017675 entropy=4.132986 used=64
2020/02/27 12:02:47 step 7030: train=0.016872 test=0.016452 entropy=4.137929 used=64
2020/02/27 12:03:04 step 7031: train=0.015178 test=0.015094 entropy=4.138435 used=64
2020/02/27 12:03:14 step 7032: train=0.018638 test=0.015658 entropy=4.138144 used=64
2020/02/27 12:03:24 step 7033: train=0.014034 test=0.015492 entropy=4.137971 used=64
2020/02/27 12:03:34 step 7034: train=0.016716 test=0.016998 entropy=4.133742 used=64
2020/02/27 12:03:45 step 7035: train=0.017371 test=0.016495 entropy=4.135841 used=64
2020/02/27 12:03:55 step 7036: train=0.016825 test=0.016411 entropy=4.135119 used=64
2020/02/27 12:04:05 step 7037: train=0.014807 test=0.017977 entropy=4.137115 used=64
2020/02/27 12:04:15 step 7038: train=0.012717 test=0.017317 entropy=4.132871 used=64
2020/02/27 12:04:25 step 7039: train=0.017180 test=0.014669 entropy=4.135170 used=64
2020/02/27 12:04:35 step 7040: train=0.015340 test=0.015630 entropy=4.137591 used=64
2020/02/27 12:04:50 step 7041: train=0.015187 test=0.018994 entropy=4.143088 used=64
2020/02/27 12:05:00 step 7042: train=0.019520 test=0.017808 entropy=4.136590 used=64
2020/02/27 12:05:10 step 7043: train=0.015316 test=0.015066 entropy=4.136327 used=64
2020/02/27 12:05:20 step 7044: train=0.017062 test=0.015434 entropy=4.141508 used=64
2020/02/27 12:05:30 step 7045: train=0.018128 test=0.018501 entropy=4.130013 used=64
2020/02/27 12:05:41 step 7046: train=0.017786 test=0.014059 entropy=4.133723 used=64
2020/02/27 12:05:51 step 7047: train=0.020134 test=0.016326 entropy=4.135774 used=64
2020/02/27 12:06:01 step 7048: train=0.016178 test=0.018247 entropy=4.138862 used=64
2020/02/27 12:06:11 step 7049: train=0.013146 test=0.016481 entropy=4.140524 used=64
2020/02/27 12:06:21 step 7050: train=0.016263 test=0.016905 entropy=4.140277 used=64
2020/02/27 12:06:36 step 7051: train=0.016108 test=0.016512 entropy=4.139167 used=64
2020/02/27 12:06:46 step 7052: train=0.015829 test=0.015037 entropy=4.139503 used=64
2020/02/27 12:06:56 step 7053: train=0.013909 test=0.014591 entropy=4.139126 used=64
2020/02/27 12:07:06 step 7054: train=0.016696 test=0.013083 entropy=4.139361 used=64
2020/02/27 12:07:16 step 7055: train=0.014874 test=0.015714 entropy=4.135952 used=64
2020/02/27 12:07:26 step 7056: train=0.016739 test=0.018458 entropy=4.139948 used=64
2020/02/27 12:07:37 step 7057: train=0.018299 test=0.016164 entropy=4.136201 used=64
2020/02/27 12:07:47 step 7058: train=0.018905 test=0.014948 entropy=4.138332 used=64
2020/02/27 12:07:57 step 7059: train=0.018287 test=0.014302 entropy=4.141610 used=64
2020/02/27 12:08:07 step 7060: train=0.015032 test=0.013461 entropy=4.142395 used=64
2020/02/27 12:08:24 step 7061: train=0.017859 test=0.017280 entropy=4.134743 used=64
2020/02/27 12:08:34 step 7062: train=0.018995 test=0.017365 entropy=4.132145 used=64
2020/02/27 12:08:44 step 7063: train=0.018905 test=0.014214 entropy=4.134332 used=64
2020/02/27 12:08:54 step 7064: train=0.018607 test=0.015337 entropy=4.135309 used=64
2020/02/27 12:09:04 step 7065: train=0.016998 test=0.016111 entropy=4.141486 used=64
2020/02/27 12:09:15 step 7066: train=0.015286 test=0.015736 entropy=4.135036 used=64
2020/02/27 12:09:25 step 7067: train=0.016357 test=0.015212 entropy=4.135159 used=64
2020/02/27 12:09:35 step 7068: train=0.015177 test=0.017116 entropy=4.134777 used=64
2020/02/27 12:09:45 step 7069: train=0.015491 test=0.014952 entropy=4.137411 used=64
2020/02/27 12:09:55 step 7070: train=0.016682 test=0.015928 entropy=4.140757 used=64
2020/02/27 12:10:10 step 7071: train=0.016736 test=0.016467 entropy=4.138221 used=64
2020/02/27 12:10:20 step 7072: train=0.015965 test=0.015255 entropy=4.141247 used=64
2020/02/27 12:10:30 step 7073: train=0.017680 test=0.015502 entropy=4.137921 used=64
2020/02/27 12:10:40 step 7074: train=0.017111 test=0.018845 entropy=4.136689 used=64
2020/02/27 12:10:50 step 7075: train=0.016325 test=0.017743 entropy=4.135545 used=64
2020/02/27 12:11:00 step 7076: train=0.014517 test=0.016132 entropy=4.141240 used=64
2020/02/27 12:11:11 step 7077: train=0.015279 test=0.016209 entropy=4.130899 used=64
2020/02/27 12:11:21 step 7078: train=0.015905 test=0.015434 entropy=4.137997 used=64
2020/02/27 12:11:31 step 7079: train=0.017671 test=0.015924 entropy=4.134618 used=64
2020/02/27 12:11:41 step 7080: train=0.016279 test=0.014944 entropy=4.138208 used=64
2020/02/27 12:11:56 step 7081: train=0.015316 test=0.013138 entropy=4.142287 used=64
2020/02/27 12:12:06 step 7082: train=0.016831 test=0.014675 entropy=4.134676 used=64
2020/02/27 12:12:16 step 7083: train=0.017719 test=0.017117 entropy=4.134721 used=64
2020/02/27 12:12:26 step 7084: train=0.015261 test=0.018377 entropy=4.138674 used=64
2020/02/27 12:12:36 step 7085: train=0.017411 test=0.016138 entropy=4.138064 used=64
2020/02/27 12:12:46 step 7086: train=0.016694 test=0.017604 entropy=4.140408 used=64
2020/02/27 12:12:56 step 7087: train=0.015000 test=0.015676 entropy=4.137113 used=64
2020/02/27 12:13:07 step 7088: train=0.017112 test=0.017922 entropy=4.131299 used=64
2020/02/27 12:13:17 step 7089: train=0.016186 test=0.017590 entropy=4.136616 used=64
2020/02/27 12:13:27 step 7090: train=0.018591 test=0.015992 entropy=4.137386 used=64
2020/02/27 12:13:42 step 7091: train=0.015472 test=0.016245 entropy=4.139310 used=64
2020/02/27 12:13:52 step 7092: train=0.014844 test=0.014461 entropy=4.130573 used=64
2020/02/27 12:14:02 step 7093: train=0.017280 test=0.018748 entropy=4.136822 used=64
2020/02/27 12:14:12 step 7094: train=0.016208 test=0.018286 entropy=4.138600 used=64
2020/02/27 12:14:22 step 7095: train=0.016258 test=0.017079 entropy=4.139393 used=64
2020/02/27 12:14:32 step 7096: train=0.014360 test=0.015832 entropy=4.137012 used=64
2020/02/27 12:14:43 step 7097: train=0.017470 test=0.015842 entropy=4.136903 used=64
2020/02/27 12:14:53 step 7098: train=0.014317 test=0.017139 entropy=4.143469 used=64
2020/02/27 12:15:03 step 7099: train=0.018912 test=0.014648 entropy=4.139575 used=64
2020/02/27 12:15:13 step 7100: train=0.016683 test=0.017669 entropy=4.141594 used=64
2020/02/27 12:15:28 step 7101: train=0.016064 test=0.016837 entropy=4.138675 used=64
2020/02/27 12:15:38 step 7102: train=0.016284 test=0.013719 entropy=4.136054 used=64
2020/02/27 12:15:48 step 7103: train=0.017964 test=0.016403 entropy=4.139931 used=64
2020/02/27 12:15:59 step 7104: train=0.017656 test=0.016964 entropy=4.136391 used=64
2020/02/27 12:16:09 step 7105: train=0.018668 test=0.017178 entropy=4.137069 used=64
2020/02/27 12:16:19 step 7106: train=0.015327 test=0.016897 entropy=4.138051 used=64
2020/02/27 12:16:29 step 7107: train=0.017367 test=0.017220 entropy=4.137837 used=64
2020/02/27 12:16:39 step 7108: train=0.016627 test=0.016993 entropy=4.136547 used=64
2020/02/27 12:16:49 step 7109: train=0.016476 test=0.015114 entropy=4.135525 used=64
2020/02/27 12:17:00 step 7110: train=0.014798 test=0.014914 entropy=4.129734 used=64
2020/02/27 12:17:14 step 7111: train=0.013086 test=0.015229 entropy=4.135814 used=64
2020/02/27 12:17:24 step 7112: train=0.018433 test=0.015936 entropy=4.138531 used=64
2020/02/27 12:17:34 step 7113: train=0.014432 test=0.016461 entropy=4.137928 used=64
2020/02/27 12:17:45 step 7114: train=0.015368 test=0.018315 entropy=4.140098 used=64
2020/02/27 12:17:55 step 7115: train=0.019254 test=0.015072 entropy=4.136344 used=64
2020/02/27 12:18:05 step 7116: train=0.014443 test=0.017350 entropy=4.139618 used=64
2020/02/27 12:18:15 step 7117: train=0.020633 test=0.016550 entropy=4.135897 used=64
2020/02/27 12:18:25 step 7118: train=0.014990 test=0.018603 entropy=4.137879 used=64
2020/02/27 12:18:35 step 7119: train=0.017443 test=0.014895 entropy=4.137697 used=64
2020/02/27 12:18:46 step 7120: train=0.017170 test=0.017947 entropy=4.134633 used=64
2020/02/27 12:19:00 step 7121: train=0.016562 test=0.014090 entropy=4.134449 used=64
2020/02/27 12:19:10 step 7122: train=0.015208 test=0.016837 entropy=4.140333 used=64
2020/02/27 12:19:20 step 7123: train=0.015873 test=0.021649 entropy=4.135494 used=64
2020/02/27 12:19:31 step 7124: train=0.014469 test=0.014411 entropy=4.140677 used=64
2020/02/27 12:19:41 step 7125: train=0.015169 test=0.015450 entropy=4.136753 used=64
2020/02/27 12:19:51 step 7126: train=0.018187 test=0.015623 entropy=4.140172 used=64
2020/02/27 12:20:01 step 7127: train=0.015368 test=0.015980 entropy=4.138045 used=64
2020/02/27 12:20:11 step 7128: train=0.016029 test=0.015999 entropy=4.135067 used=64
2020/02/27 12:20:21 step 7129: train=0.014488 test=0.014862 entropy=4.137751 used=64
2020/02/27 12:20:32 step 7130: train=0.017765 test=0.017648 entropy=4.135192 used=64
2020/02/27 12:20:46 step 7131: train=0.017738 test=0.016590 entropy=4.133857 used=64
2020/02/27 12:20:56 step 7132: train=0.015848 test=0.016732 entropy=4.139280 used=64
2020/02/27 12:21:06 step 7133: train=0.016408 test=0.015098 entropy=4.140136 used=64
2020/02/27 12:21:17 step 7134: train=0.018753 test=0.014133 entropy=4.138555 used=64
2020/02/27 12:21:27 step 7135: train=0.016823 test=0.015481 entropy=4.139827 used=64
2020/02/27 12:21:37 step 7136: train=0.013756 test=0.018095 entropy=4.142991 used=64
2020/02/27 12:21:47 step 7137: train=0.016929 test=0.015329 entropy=4.138144 used=64
2020/02/27 12:21:57 step 7138: train=0.017602 test=0.018976 entropy=4.134765 used=64
2020/02/27 12:22:08 step 7139: train=0.015540 test=0.015770 entropy=4.143090 used=64
2020/02/27 12:22:18 step 7140: train=0.017475 test=0.016399 entropy=4.136165 used=64
2020/02/27 12:22:32 step 7141: train=0.015930 test=0.014917 entropy=4.136734 used=64
2020/02/27 12:22:42 step 7142: train=0.014733 test=0.019464 entropy=4.134202 used=64
2020/02/27 12:22:53 step 7143: train=0.017623 test=0.017027 entropy=4.137576 used=64
2020/02/27 12:23:03 step 7144: train=0.017526 test=0.013500 entropy=4.135761 used=64
2020/02/27 12:23:13 step 7145: train=0.016146 test=0.018407 entropy=4.132805 used=64
2020/02/27 12:23:23 step 7146: train=0.016136 test=0.017945 entropy=4.137629 used=64
2020/02/27 12:23:33 step 7147: train=0.019107 test=0.017222 entropy=4.139267 used=64
2020/02/27 12:23:44 step 7148: train=0.016582 test=0.016190 entropy=4.141110 used=64
2020/02/27 12:23:54 step 7149: train=0.015566 test=0.019051 entropy=4.138222 used=64
2020/02/27 12:24:04 step 7150: train=0.013855 test=0.016864 entropy=4.140084 used=64
2020/02/27 12:24:18 step 7151: train=0.017761 test=0.015176 entropy=4.142210 used=64
2020/02/27 12:24:29 step 7152: train=0.015511 test=0.015164 entropy=4.137169 used=64
2020/02/27 12:24:39 step 7153: train=0.017144 test=0.012696 entropy=4.135825 used=64
2020/02/27 12:24:49 step 7154: train=0.018681 test=0.016296 entropy=4.130746 used=64
2020/02/27 12:24:59 step 7155: train=0.017103 test=0.017740 entropy=4.141116 used=64
2020/02/27 12:25:09 step 7156: train=0.017377 test=0.016601 entropy=4.136501 used=64
2020/02/27 12:25:19 step 7157: train=0.016367 test=0.015158 entropy=4.137211 used=64
2020/02/27 12:25:29 step 7158: train=0.016766 test=0.015552 entropy=4.135909 used=64
2020/02/27 12:25:40 step 7159: train=0.014829 test=0.017958 entropy=4.125835 used=64
2020/02/27 12:25:50 step 7160: train=0.015369 test=0.018103 entropy=4.139875 used=64
2020/02/27 12:26:04 step 7161: train=0.017170 test=0.017643 entropy=4.138410 used=64
2020/02/27 12:26:14 step 7162: train=0.016478 test=0.014227 entropy=4.142613 used=64
2020/02/27 12:26:25 step 7163: train=0.016549 test=0.016646 entropy=4.141114 used=64
2020/02/27 12:26:35 step 7164: train=0.016263 test=0.015688 entropy=4.139597 used=64
2020/02/27 12:26:45 step 7165: train=0.014278 test=0.015534 entropy=4.141119 used=64
2020/02/27 12:26:55 step 7166: train=0.019792 test=0.015659 entropy=4.134842 used=64
2020/02/27 12:27:05 step 7167: train=0.015895 test=0.015425 entropy=4.131491 used=64
2020/02/27 12:27:15 step 7168: train=0.015190 test=0.017132 entropy=4.138649 used=64
2020/02/27 12:27:26 step 7169: train=0.017285 test=0.018872 entropy=4.140546 used=64
2020/02/27 12:27:36 step 7170: train=0.018521 test=0.016900 entropy=4.139406 used=64
2020/02/27 12:27:50 step 7171: train=0.017356 test=0.014209 entropy=4.139618 used=64
2020/02/27 12:28:00 step 7172: train=0.015640 test=0.015584 entropy=4.137916 used=64
2020/02/27 12:28:11 step 7173: train=0.017007 test=0.017914 entropy=4.139668 used=64
2020/02/27 12:28:21 step 7174: train=0.014878 test=0.019032 entropy=4.141010 used=64
2020/02/27 12:28:31 step 7175: train=0.014595 test=0.018046 entropy=4.136426 used=64
2020/02/27 12:28:41 step 7176: train=0.018309 test=0.014982 entropy=4.137449 used=64
2020/02/27 12:28:51 step 7177: train=0.015381 test=0.015562 entropy=4.141442 used=64
2020/02/27 12:29:01 step 7178: train=0.014630 test=0.015467 entropy=4.135299 used=64
2020/02/27 12:29:12 step 7179: train=0.016721 test=0.018115 entropy=4.141381 used=64
2020/02/27 12:29:22 step 7180: train=0.015226 test=0.016665 entropy=4.141033 used=64
2020/02/27 12:29:36 step 7181: train=0.015627 test=0.018129 entropy=4.139160 used=64
2020/02/27 12:29:46 step 7182: train=0.017627 test=0.017534 entropy=4.134737 used=64
2020/02/27 12:29:57 step 7183: train=0.015405 test=0.017724 entropy=4.135583 used=64
2020/02/27 12:30:07 step 7184: train=0.018869 test=0.018547 entropy=4.142585 used=64
2020/02/27 12:30:17 step 7185: train=0.015418 test=0.018176 entropy=4.142531 used=64
2020/02/27 12:30:27 step 7186: train=0.016876 test=0.015759 entropy=4.136269 used=64
2020/02/27 12:30:37 step 7187: train=0.018048 test=0.015634 entropy=4.133662 used=64
2020/02/27 12:30:48 step 7188: train=0.015736 test=0.016435 entropy=4.133527 used=64
2020/02/27 12:30:58 step 7189: train=0.015062 test=0.017860 entropy=4.132661 used=64
2020/02/27 12:31:08 step 7190: train=0.016983 test=0.015095 entropy=4.138349 used=64
2020/02/27 12:31:23 step 7191: train=0.014400 test=0.015771 entropy=4.133711 used=64
2020/02/27 12:31:33 step 7192: train=0.016232 test=0.014503 entropy=4.138881 used=64
2020/02/27 12:31:43 step 7193: train=0.017611 test=0.015408 entropy=4.138211 used=64
2020/02/27 12:31:53 step 7194: train=0.017143 test=0.018614 entropy=4.143128 used=64
2020/02/27 12:32:03 step 7195: train=0.016867 test=0.016213 entropy=4.132395 used=64
2020/02/27 12:32:13 step 7196: train=0.015024 test=0.015068 entropy=4.134791 used=64
2020/02/27 12:32:24 step 7197: train=0.017962 test=0.016559 entropy=4.136147 used=64
2020/02/27 12:32:33 step 7198: train=0.014093 test=0.015823 entropy=4.140861 used=64
2020/02/27 12:32:43 step 7199: train=0.014946 test=0.012802 entropy=4.136347 used=64
2020/02/27 12:32:53 step 7200: train=0.017412 test=0.015422 entropy=4.138986 used=64
2020/02/27 12:33:08 step 7201: train=0.016055 test=0.014913 entropy=4.135616 used=64
2020/02/27 12:33:18 step 7202: train=0.017041 test=0.017034 entropy=4.140834 used=64
2020/02/27 12:33:28 step 7203: train=0.016514 test=0.017806 entropy=4.138745 used=64
2020/02/27 12:33:38 step 7204: train=0.017109 test=0.015083 entropy=4.129525 used=64
2020/02/27 12:33:49 step 7205: train=0.017367 test=0.014781 entropy=4.135901 used=64
2020/02/27 12:33:59 step 7206: train=0.015219 test=0.015136 entropy=4.141452 used=64
2020/02/27 12:34:09 step 7207: train=0.014676 test=0.015951 entropy=4.130892 used=64
2020/02/27 12:34:19 step 7208: train=0.017707 test=0.016071 entropy=4.139375 used=64
2020/02/27 12:34:29 step 7209: train=0.014321 test=0.016097 entropy=4.131781 used=64
2020/02/27 12:34:39 step 7210: train=0.017147 test=0.015152 entropy=4.141314 used=64
2020/02/27 12:34:54 step 7211: train=0.017273 test=0.017454 entropy=4.145227 used=64
2020/02/27 12:35:04 step 7212: train=0.013657 test=0.018215 entropy=4.138324 used=64
2020/02/27 12:35:14 step 7213: train=0.014152 test=0.012314 entropy=4.137442 used=64
2020/02/27 12:35:24 step 7214: train=0.018153 test=0.018567 entropy=4.136010 used=64
2020/02/27 12:35:34 step 7215: train=0.014918 test=0.015258 entropy=4.141315 used=64
2020/02/27 12:35:45 step 7216: train=0.018899 test=0.016491 entropy=4.139355 used=64
2020/02/27 12:35:55 step 7217: train=0.015293 test=0.015353 entropy=4.134478 used=64
2020/02/27 12:36:05 step 7218: train=0.017014 test=0.018074 entropy=4.137823 used=64
2020/02/27 12:36:15 step 7219: train=0.014619 test=0.017035 entropy=4.140685 used=64
2020/02/27 12:36:25 step 7220: train=0.015672 test=0.018395 entropy=4.137043 used=64
2020/02/27 12:36:40 step 7221: train=0.015078 test=0.016632 entropy=4.129988 used=64
2020/02/27 12:36:50 step 7222: train=0.016247 test=0.016588 entropy=4.141123 used=64
2020/02/27 12:37:00 step 7223: train=0.015159 test=0.015235 entropy=4.141586 used=64
2020/02/27 12:37:10 step 7224: train=0.017517 test=0.019017 entropy=4.134353 used=64
2020/02/27 12:37:20 step 7225: train=0.014762 test=0.016281 entropy=4.137515 used=64
2020/02/27 12:37:30 step 7226: train=0.015716 test=0.016636 entropy=4.138838 used=64
2020/02/27 12:37:41 step 7227: train=0.015827 test=0.019388 entropy=4.142881 used=64
2020/02/27 12:37:51 step 7228: train=0.015228 test=0.012978 entropy=4.136274 used=64
2020/02/27 12:38:01 step 7229: train=0.015924 test=0.015308 entropy=4.139894 used=64
2020/02/27 12:38:11 step 7230: train=0.016117 test=0.015157 entropy=4.137098 used=64
2020/02/27 12:38:26 step 7231: train=0.016381 test=0.018019 entropy=4.130750 used=64
2020/02/27 12:38:36 step 7232: train=0.014099 test=0.013411 entropy=4.138033 used=64
2020/02/27 12:38:46 step 7233: train=0.016995 test=0.015663 entropy=4.137809 used=64
2020/02/27 12:38:56 step 7234: train=0.016564 test=0.017757 entropy=4.139894 used=64
2020/02/27 12:39:06 step 7235: train=0.020569 test=0.017775 entropy=4.136738 used=64
2020/02/27 12:39:16 step 7236: train=0.016508 test=0.016354 entropy=4.141177 used=64
2020/02/27 12:39:26 step 7237: train=0.015285 test=0.014373 entropy=4.137675 used=64
2020/02/27 12:39:37 step 7238: train=0.017731 test=0.018607 entropy=4.137643 used=64
